"Name deutsch","Name englisch","URL der Einrichtung","Einrichtungsart","DFG Instituts ID","GRID ID","span"
"Technische Hochschule Ostwestfalen-Lippe","Ostwestfalen-Lippe University of Applied Sciences and Arts","www.th-owl.de/","Weitere HS/FS",13089,"grid.434955.a","Standort Detmold"
"Technische Hochschule Ostwestfalen-Lippe","Ostwestfalen-Lippe University of Applied Sciences and Arts","www.th-owl.de/","Weitere HS/FS",13089,"grid.434955.a","Standort Höxter"
"Technische Hochschule Ostwestfalen-Lippe","Ostwestfalen-Lippe University of Applied Sciences and Arts","www.th-owl.de/","Weitere HS/FS",13089,"grid.434955.a","Standort Lemgo"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Academy for Professionals (afp)"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Campus Burghausen"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Fakultät für Angewandte Gesundheits- und Sozialwissenschaften"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Fakultät für Angewandte Natur- und Geisteswissenschaften"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Fakultät für Betriebswirtschaft"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Fakultät für Holztechnik und Bau"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Fakultät für Informatik"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Fakultät für Ingenieurwissenschaften"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Fakultät für Innenarchitektur"
"Technische Hochschule Rosenheim","Rosenheim Technical University of Applied Sciences","www.th-rosenheim.de/","Weitere HS/FS",10132,"grid.449770.9","Fakultät für Wirtschaftsingenieurwesen"
"Technische Hochschule Ulm (THU)","Ulm University of Applied Sciences","www.hs-ulm.de","Weitere HS/FS",10077,"grid.434100.2","Fakultät Elektrotechnik und Informationstechnik"
"Technische Hochschule Ulm (THU)","Ulm University of Applied Sciences","www.hs-ulm.de","Weitere HS/FS",10077,"grid.434100.2","Fakultät Informatik"
"Technische Hochschule Ulm (THU)","Ulm University of Applied Sciences","www.hs-ulm.de","Weitere HS/FS",10077,"grid.434100.2","Fakultät Maschinenbau und Fahrzeugtechnik"
"Technische Hochschule Ulm (THU)","Ulm University of Applied Sciences","www.hs-ulm.de","Weitere HS/FS",10077,"grid.434100.2","Fakultät Mathematik, Natur- und Wirtschaftswissenschaften"
"Technische Hochschule Ulm (THU)","Ulm University of Applied Sciences","www.hs-ulm.de","Weitere HS/FS",10077,"grid.434100.2","Fakultät Mechatronik und Medizintechnik"
"Technische Hochschule Ulm (THU)","Ulm University of Applied Sciences","www.hs-ulm.de","Weitere HS/FS",10077,"grid.434100.2","Fakultät Produktionstechnik und Produktionswirtschaft"
"Technische Hochschule Ulm (THU)","Ulm University of Applied Sciences","www.hs-ulm.de","Weitere HS/FS",10077,"grid.434100.2","Informations- und Medienzentrum (IMZ)"
"Technische Hochschule Wildau","Technical University of Applied Sciences Wildau","www.th-wildau.de","Weitere HS/FS",10634,"grid.438275.f","Fachbereich Ingenieur- und Naturwissenschaften (INW)"
"Technische Hochschule Wildau","Technical University of Applied Sciences Wildau","www.th-wildau.de","Weitere HS/FS",10634,"grid.438275.f","Fachbereich Wirtschaft, Informatik, Recht (WIR)"
"Technische Hochschule Wildau","Technical University of Applied Sciences Wildau","www.th-wildau.de","Weitere HS/FS",10634,"grid.438275.f","Hochschulbibliothek"
"Technische Informationsbibliothek (TIB)","German National Library of Science and Technology (TIB)","www.tib.eu/de/","WGL",13824,"grid.461819.3",
"Technische Informationsbibliothek (TIB)","German National Library of Science and Technology (TIB)","www.tib.eu/de/","WGL",13824,"grid.461819.3","Bereichsbibliothek Sozialwissenschaften"
"Technische Informationsbibliothek (TIB)","German National Library of Science and Technology (TIB)","www.tib.eu/de/","WGL",13824,"grid.461819.3","Forschungsgruppe Visual Analytics"
"Technische Informationsbibliothek (TIB)","German National Library of Science and Technology (TIB)","www.tib.eu/de/","WGL",13824,"grid.461819.3","Kompetenzzentrum für nicht-textuelle Materialien (KNM)"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Fakultät für Chemie und Physik"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Fakultät für Geowissenschaften, Geotechnik und Bergbau"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Fakultät für Maschinenbau, Verfahrens- und Energietechnik"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Fakultät für Mathematik und Informatik"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Fakultät für Werkstoffwissenschaft und Werkstofftechnologie"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Fakultät für Wirtschaftswissenschaften"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Gesellschaft für Verfahrenstechnik UVR-FIA e.V. Freiberg"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Interdisziplinäres Ökologisches Zentrum"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","KI Keramik-Institut GmbH"
"Technische Universität Bergakademie Freiberg","TU Bergakademie Freiberg - University of Resources","tu-freiberg.de/","Universität",10349,"grid.6862.a","Universitätsbibliothek Georgius Agricola"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Berlin Cert GmbH - Prüf- und Zertifizierstelle für Medizinprodukte GmbH an der TU Berlin"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Exzellenzcluster Berlin Mathematics Research Center MATH+ (EXC 2046)"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Fakultät I - Geistes- und Bildungswissenschaften"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Fakultät II - Mathematik und Naturwissenschaften"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Fakultät III - Prozesswissenschaften"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Fakultät IV - Elektrotechnik und Informatik"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Fakultät V - Verkehrs- und Maschinensysteme"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Fakultät VI - Planen Bauen Umwelt"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Fakultät VII - Wirtschaft und Management"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Forschungsschwerpunkt Wasser in Ballungsräumen"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Ingenieurgesellschaft Auto und Verkehr GmbH (IAV)"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Innovationszentrum Energie (IZE)"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Innovationszentrum Technologien für Gesundheit und Ernährung (IGE)"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Universitätsbibliothek"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Zentraleinrichtung Elektronenmikroskopie (ZELMI)"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Zentraleinrichtung Moderne Sprachen (ZEMS)"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Zentralwerkstatt, ehm. Versuchsanstalt für Wasserbau und Schiffbau"
"Technische Universität Berlin","Technische Universität Berlin","www.tu-berlin.de","Universität",10167,"grid.6734.6","Zentrum Technik und Gesellschaft (ZTG)"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Braunschweig Integrated Centre of Systems Biology (BRICS)"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Carl-Friedrich-Gauß-Fakultät"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Carolo-Wilhelmina-Forschungszentren"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Fakultät Architektur, Bauingenieurwesen und Umweltwissenschaften"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Fakultät für Elektrotechnik, Informationstechnik, Physik"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Fakultät für Geistes- und Erziehungswissenschaften"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Fakultät für Lebenswissenschaften"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Fakultät für Maschinenbau"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Niedersächsisches Forschungszentrum Fahrzeugtechnik (NFF)"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Niedersächsisches Forschungszentrum für Luftfahrt (NFL)"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Universitätsbibliothek"
"Technische Universität Braunschweig","Technische Universität Braunschweig","www.tu-braunschweig.de","Universität",10240,"grid.6738.a","Zentrale Einrichtung Botanischer Garten"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Fakultät für Elektrotechnik und Informationstechnik"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Fakultät für Human- und Sozialwissenschaften"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Fakultät für Informatik"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Fakultät für Maschinenbau"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Fakultät für Mathematik"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Fakultät für Naturwissenschaften"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Fakultät für Wirtschaftswissenschaften"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Internationales Universitätszentrum (IUK)"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Philosophische Fakultät"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Universitätsbibliothek"
"Technische Universität Chemnitz","Chemnitz University of Technology (CUT)","www.tu-chemnitz.de","Universität",10355,"grid.6810.f","Zentrum für Lehrerbildung (ZLB)"
"Technische Universität Clausthal","Clausthal University of Technology","www.tu-clausthal.de","Universität",10242,"grid.5164.6","Clausthaler Zentrum für Materialtechnik"
"Technische Universität Clausthal","Clausthal University of Technology","www.tu-clausthal.de","Universität",10242,"grid.5164.6","Energie-Forschungszentrum Niedersachsen (efzn)"
"Technische Universität Clausthal","Clausthal University of Technology","www.tu-clausthal.de","Universität",10242,"grid.5164.6","Fakultät für Energie- und Wirtschaftswissenschaften"
"Technische Universität Clausthal","Clausthal University of Technology","www.tu-clausthal.de","Universität",10242,"grid.5164.6","Fakultät für Mathematik/Informatik und Maschinenbau"
"Technische Universität Clausthal","Clausthal University of Technology","www.tu-clausthal.de","Universität",10242,"grid.5164.6","Fakultät für Natur- und Materialwissenschaften"
"Technische Universität Clausthal","Clausthal University of Technology","www.tu-clausthal.de","Universität",10242,"grid.5164.6","Geomuseum"
"Technische Universität Clausthal","Clausthal University of Technology","www.tu-clausthal.de","Universität",10242,"grid.5164.6","LaserAnwendungsCentrum"
"Technische Universität Clausthal","Clausthal University of Technology","www.tu-clausthal.de","Universität",10242,"grid.5164.6","Universitätsbibliothek"
"Technische Universität Darmstadt","Technische Universität Darmstadt","www.tu-darmstadt.de/","Universität",10210,"grid.6546.1","Centre for Cognitive Science"
"Technische Universität Darmstadt","Technische Universität Darmstadt","www.tu-darmstadt.de/","Universität",10210,"grid.6546.1","Centre for Computational Engineering (CE)"
